"","Year","Length","Sex","Shell","Legal","N","lenclass"
"17693",2017,99,1,1,0,1,94
"17694",2017,110,1,1,1,1,104
"17695",2017,112,1,1,1,1,104
"17696",2017,135,1,1,1,1,134
"17697",2017,107,1,1,2,1,104
"17698",2017,109,1,1,1,1,104
"17699",2017,116,1,1,1,1,114
"17700",2017,109,1,1,1,1,104
"17701",2017,123,1,1,1,1,114
"17702",2017,105,1,2,2,1,104
"17703",2017,112,1,2,1,1,104
"17704",2017,87,1,2,0,1,84
"17705",2017,71,1,2,0,1,64
"17706",2017,70,1,1,0,1,64
"17710",2017,122,1,2,1,1,114
"17711",2017,108,1,1,2,1,104
"17712",2017,104,1,1,1,1,104
"17713",2017,111,1,1,1,1,104
"17714",2017,118,1,2,1,1,114
"17715",2017,113,1,2,1,1,104
"17716",2017,132,1,2,1,1,124
"17717",2017,107,1,1,2,1,104
"17718",2017,115,1,1,1,1,114
"17719",2017,110,1,1,2,1,104
"17720",2017,132,1,1,1,1,124
"17721",2017,126,1,1,1,1,124
"17722",2017,115,1,2,1,1,114
"17723",2017,126,1,1,1,1,124
"17724",2017,110,1,2,1,1,104
"17725",2017,109,1,1,2,1,104
"17726",2017,115,1,1,1,1,114
"17727",2017,111,1,1,1,1,104
"17728",2017,118,1,1,1,1,114
"17729",2017,74,1,1,0,1,74
"17730",2017,84,1,1,0,1,84
"17731",2017,87,1,1,0,1,84
"17732",2017,92,1,2,0,1,84
"17736",2017,73,1,1,0,1,64
"17739",2017,82,1,1,0,1,74
"17743",2017,77,1,2,0,1,74
"17744",2017,71,1,1,0,1,64
"17747",2017,117,1,1,1,1,114
"17748",2017,129,1,1,1,1,124
"17749",2017,114,1,2,1,1,114
"17750",2017,111,1,1,1,1,104
"17751",2017,128,1,1,1,1,124
"17752",2017,114,1,1,1,1,114
"17753",2017,110,1,1,1,1,104
"17754",2017,111,1,1,1,1,104
"17755",2017,115,1,1,1,1,114
"17756",2017,120,1,1,1,1,114
"17757",2017,122,1,1,1,1,114
"17758",2017,147,1,2,1,1,134
"17759",2017,112,1,1,1,1,104
"17760",2017,112,1,1,1,1,104
"17761",2017,122,1,1,1,1,114
"17762",2017,113,1,1,1,1,104
"17763",2017,123,1,1,1,1,114
"17764",2017,110,1,1,1,1,104
"17765",2017,135,1,2,1,1,134
"17766",2017,92,1,1,0,1,84
"17767",2017,82,1,1,0,1,74
"17768",2017,72,1,1,0,1,64
"17769",2017,84,1,1,0,1,84
"17770",2017,70,1,1,0,1,64
"17771",2017,76,1,1,0,1,74
"17772",2017,81,1,1,0,1,74
"17773",2017,73,1,1,0,1,64
"17781",2017,123,1,1,1,1,114
"17782",2017,122,1,1,1,1,114
"17783",2017,121,1,1,1,1,114
"17784",2017,118,1,1,1,1,114
"17785",2017,110,1,1,1,1,104
"17789",2017,116,1,1,1,1,114
"17790",2017,117,1,2,1,1,114
"17791",2017,128,1,1,1,1,124
"17792",2017,122,1,1,1,1,114
"17793",2017,116,1,1,1,1,114
"17794",2017,118,1,1,1,1,114
"17795",2017,108,1,1,1,1,104
"17796",2017,132,1,1,1,1,124
"17797",2017,116,1,1,1,1,114
"17798",2017,125,1,1,1,1,124
"17799",2017,123,1,1,1,1,114
"17800",2017,111,1,1,1,1,104
"17801",2017,109,1,1,1,1,104
"17802",2017,133,1,2,1,1,124
"17803",2017,119,1,1,1,1,114
"17804",2017,119,1,2,1,1,114
"17805",2017,122,1,1,1,1,114
"17806",2017,121,1,1,1,1,114
"17807",2017,120,1,2,1,1,114
"17810",2017,116,1,2,1,1,114
"17812",2017,122,1,1,1,1,114
"17813",2017,130,1,1,1,1,124
"17814",2017,125,1,2,1,1,124
"17815",2017,116,1,2,1,1,114
"17816",2017,110,1,1,1,1,104
"17817",2017,107,1,1,0,1,104
"17818",2017,112,1,1,1,1,104
"17819",2017,106,1,1,0,1,104
"17820",2017,122,1,1,1,1,114
"17821",2017,124,1,1,1,1,124
"17822",2017,126,1,1,1,1,124
"17823",2017,115,1,1,1,1,114
"17824",2017,124,1,2,1,1,124
"17825",2017,109,1,1,1,1,104
"17826",2017,114,1,1,1,1,114
"17827",2017,127,1,1,1,1,124
"17828",2017,116,1,1,1,1,114
"17829",2017,116,1,1,1,1,114
"17830",2017,127,1,1,1,1,124
"17831",2017,133,1,1,1,1,124
"17832",2017,144,1,1,1,1,134
"17833",2017,130,1,1,1,1,124
"17834",2017,116,1,1,1,1,114
"17835",2017,127,1,1,1,1,124
"17836",2017,121,1,1,1,1,114
"17837",2017,108,1,1,0,1,104
"17838",2017,134,1,1,1,1,134
"17839",2017,128,1,1,1,1,124
"17840",2017,133,1,1,1,1,124
"17841",2017,124,1,1,1,1,124
"17842",2017,116,1,1,1,1,114
"17843",2017,121,1,1,1,1,114
"17844",2017,115,1,1,1,1,114
"17845",2017,111,1,1,1,1,104
"17846",2017,132,1,1,1,1,124
"17847",2017,116,1,1,1,1,114
"17848",2017,119,1,1,1,1,114
"17849",2017,123,1,2,1,1,114
"17850",2017,127,1,1,1,1,124
"17851",2017,111,1,1,1,1,104
"17852",2017,121,1,1,1,1,114
"17853",2017,113,1,2,1,1,104
"17854",2017,126,1,1,1,1,124
"17855",2017,110,1,1,1,1,104
"17856",2017,116,1,2,1,1,114
"17857",2017,116,1,2,1,1,114
"17858",2017,107,1,1,2,1,104
"17859",2017,98,1,1,0,1,94
"17860",2017,103,1,1,0,1,94
"17861",2017,99,1,1,0,1,94
"17862",2017,91,1,1,0,1,84
"17863",2017,104,1,1,0,1,104
"17883",2017,115,1,1,1,1,114
"17884",2017,106,1,1,2,1,104
"17885",2017,119,1,2,1,1,114
"17886",2017,122,1,1,1,1,114
"17887",2017,106,1,1,1,1,104
"17888",2017,95,1,1,0,1,94
"17889",2017,76,1,1,0,1,74
"17907",2017,125,1,1,1,1,124
"17908",2017,126,1,1,1,1,124
"17909",2017,119,1,1,1,1,114
"17910",2017,120,1,1,1,1,114
"17911",2017,126,1,1,1,1,124
"17912",2017,133,1,1,1,1,124
"17913",2017,115,1,1,1,1,114
"17914",2017,122,1,2,1,1,114
"17915",2017,112,1,1,1,1,104
"17916",2017,119,1,1,1,1,114
"17917",2017,116,1,2,1,1,114
"17918",2017,126,1,1,1,1,124
"17919",2017,120,1,1,1,1,114
"17920",2017,119,1,1,1,1,114
"17921",2017,97,1,1,2,1,94
"17922",2017,72,1,1,0,1,64
"17923",2017,100,1,1,0,1,94
"17924",2017,111,1,1,1,1,104
"17925",2017,86,1,1,0,1,84
"17934",2017,99,1,1,0,1,94
"17951",2017,111,1,1,1,1,104
"17952",2017,114,1,1,1,1,114
"17954",2017,121,1,1,1,1,114
"17955",2017,125,1,1,1,1,124
"17956",2017,134,1,1,1,1,134
"17957",2017,126,1,1,1,1,124
"17958",2017,123,1,2,1,1,114
"17959",2017,119,1,2,1,1,114
"17960",2017,108,1,1,2,1,104
"17961",2017,118,1,1,1,1,114
"17964",2017,124,1,2,1,1,124
"17965",2017,114,1,2,1,1,114
"17966",2017,119,1,1,1,1,114
"17967",2017,129,1,1,1,1,124
"17968",2017,134,1,1,1,1,134
"17969",2017,107,1,1,1,1,104
"17970",2017,118,1,1,1,1,114
"17971",2017,115,1,1,1,1,114
"17972",2017,116,1,1,1,1,114
"17973",2017,120,1,1,1,1,114
"17974",2017,97,1,1,0,1,94
"17975",2017,101,1,1,0,1,94
"17977",2017,115,1,1,1,1,114
"17978",2017,122,1,1,1,1,114
"17979",2017,109,1,1,1,1,104
"17980",2017,120,1,1,1,1,114
"17981",2017,132,1,1,1,1,124
"17982",2017,125,1,2,1,1,124
"17983",2017,107,1,1,1,1,104
"17984",2017,110,1,1,1,1,104
"17985",2017,119,1,1,1,1,114
"17986",2017,106,1,1,1,1,104
"17987",2017,129,1,1,1,1,124
"17988",2017,118,1,2,1,1,114
"17989",2017,127,1,1,1,1,124
"17990",2017,116,1,1,1,1,114
"17991",2017,116,1,1,1,1,114
"17992",2017,115,1,2,1,1,114
"17993",2017,115,1,1,1,1,114
"17994",2017,135,1,1,1,1,134
"17995",2017,120,1,1,1,1,114
"17996",2017,112,1,1,1,1,104
"17997",2017,107,1,1,1,1,104
"17998",2017,112,1,2,1,1,104
"17999",2017,113,1,1,1,1,104
"18000",2017,103,1,1,1,1,94
"18001",2017,121,1,1,1,1,114
"18002",2017,129,1,1,1,1,124
"18003",2017,120,1,1,1,1,114
"18004",2017,111,1,2,1,1,104
"18005",2017,129,1,2,1,1,124
"18006",2017,117,1,1,1,1,114
"18007",2017,134,1,1,1,1,134
"18008",2017,126,1,1,1,1,124
"18009",2017,112,1,1,1,1,104
"18010",2017,104,1,1,0,1,104
"18011",2017,101,1,1,0,1,94
"18012",2017,102,1,1,0,1,94
"18013",2017,93,1,1,0,1,84
"18014",2017,78,1,1,0,1,74
"18015",2017,99,1,1,0,1,94
"18016",2017,91,1,1,0,1,84
"18017",2017,95,1,1,0,1,94
"18018",2017,94,1,1,0,1,94
"18019",2017,100,1,1,0,1,94
"18020",2017,96,1,1,0,1,94
"18021",2017,98,1,1,0,1,94
"18022",2017,100,1,1,0,1,94
"18023",2017,83,1,1,0,1,74
"18024",2017,85,1,1,0,1,84
"18025",2017,72,1,1,0,1,64
"18026",2017,95,1,1,0,1,94
"18027",2017,72,1,1,0,1,64
"18028",2017,87,1,1,0,1,84
"18029",2017,96,1,1,0,1,94
"18030",2017,106,1,1,0,1,104
"18031",2017,93,1,1,0,1,84
"18032",2017,79,1,1,0,1,74
"18033",2017,126,1,1,1,1,124
"18034",2017,127,1,2,1,1,124
"18035",2017,131,1,1,1,1,124
"18036",2017,137,1,1,1,1,134
"18037",2017,128,1,1,1,1,124
"18038",2017,126,1,1,1,1,124
"18039",2017,130,1,1,1,1,124
"18040",2017,120,1,1,1,1,114
"18041",2017,121,1,2,1,1,114
"18042",2017,116,1,1,1,1,114
"18043",2017,117,1,1,1,1,114
"18044",2017,119,1,1,1,1,114
"18045",2017,124,1,1,1,1,124
"18046",2017,120,1,1,1,1,114
"18047",2017,134,1,1,1,1,134
"18048",2017,117,1,1,1,1,114
"18049",2017,134,1,1,1,1,134
"18050",2017,125,1,1,1,1,124
"18051",2017,139,1,1,1,1,134
"18052",2017,120,1,1,1,1,114
"18053",2017,112,1,1,1,1,104
"18054",2017,101,1,1,0,1,94
"18055",2017,111,1,2,1,1,104
"18056",2017,155,1,1,1,1,134
"18057",2017,132,1,1,1,1,124
"18058",2017,126,1,1,1,1,124
"18059",2017,125,1,1,1,1,124
"18060",2017,127,1,1,1,1,124
"18061",2017,119,1,1,1,1,114
"18062",2017,115,1,1,1,1,114
"18063",2017,117,1,1,1,1,114
"18064",2017,126,1,1,1,1,124
"18065",2017,124,1,1,1,1,124
"18066",2017,110,1,1,1,1,104
"18067",2017,122,1,1,1,1,114
"18068",2017,125,1,1,1,1,124
"18069",2017,127,1,1,1,1,124
"18070",2017,122,1,1,1,1,114
"18071",2017,110,1,1,1,1,104
"18072",2017,108,1,1,1,1,104
"18073",2017,107,1,1,2,1,104
"18074",2017,103,1,1,2,1,94
"18077",2017,124,1,1,1,1,124
"18078",2017,126,1,2,1,1,124
"18079",2017,117,1,1,1,1,114
"18080",2017,131,1,1,1,1,124
"18081",2017,128,1,1,1,1,124
"18082",2017,122,1,1,1,1,114
"18083",2017,120,1,1,1,1,114
"18084",2017,125,1,1,1,1,124
"18085",2017,118,1,1,1,1,114
"18086",2017,118,1,1,1,1,114
"18087",2017,120,1,2,1,1,114
"18088",2017,117,1,1,1,1,114
"18089",2017,108,1,1,1,1,104
"18090",2017,118,1,2,1,1,114
"18091",2017,107,1,1,2,1,104
"18092",2017,112,1,1,1,1,104
"18093",2017,123,1,2,1,1,114
"18094",2017,110,1,1,2,1,104
"18095",2017,112,1,1,1,1,104
"18096",2017,127,1,1,1,1,124
"18097",2017,142,1,1,1,1,134
"18098",2017,128,1,1,1,1,124
"18099",2017,119,1,1,1,1,114
"18100",2017,119,1,1,1,1,114
"18101",2017,126,1,1,1,1,124
"18102",2017,124,1,1,1,1,124
"18103",2017,124,1,1,1,1,124
"18104",2017,132,1,1,1,1,124
"18105",2017,138,1,1,1,1,134
"18106",2017,128,1,1,1,1,124
"18107",2017,122,1,1,1,1,114
"18108",2017,123,1,1,1,1,114
"18109",2017,122,1,1,1,1,114
"18110",2017,118,1,1,1,1,114
"18111",2017,122,1,1,1,1,114
"18112",2017,132,1,1,1,1,124
"18113",2017,127,1,1,1,1,124
"18114",2017,132,1,1,1,1,124
"18115",2017,128,1,1,1,1,124
"18116",2017,121,1,1,1,1,114
"18117",2017,130,1,1,1,1,124
"18118",2017,117,1,1,1,1,114
"18119",2017,137,1,1,1,1,134
"18120",2017,127,1,1,1,1,124
"18121",2017,117,1,1,1,1,114
"18122",2017,115,1,1,1,1,114
"18123",2017,116,1,1,1,1,114
"18124",2017,119,1,1,1,1,114
"18125",2017,119,1,1,1,1,114
"18126",2017,118,1,1,1,1,114
"18127",2017,112,1,1,1,1,104
"18128",2017,116,1,2,1,1,114
"18129",2017,120,1,2,1,1,114
"18130",2017,105,1,1,0,1,104
"18131",2017,111,1,1,1,1,104
"18132",2017,112,1,2,1,1,104
"18133",2017,106,1,1,2,1,104
"18134",2017,104,1,1,0,1,104
"18135",2017,86,1,1,0,1,84
"18136",2017,80,1,1,0,1,74
"18137",2017,92,1,1,0,1,84
"18138",2017,87,1,1,0,1,84
"18139",2017,130,1,1,1,1,124
"18140",2017,121,1,1,1,1,114
"18141",2017,124,1,1,1,1,124
"18142",2017,125,1,1,1,1,124
"18143",2017,127,1,1,1,1,124
"18144",2017,130,1,1,1,1,124
"18145",2017,129,1,1,1,1,124
"18146",2017,126,1,1,1,1,124
"18147",2017,125,1,1,1,1,124
"18148",2017,126,1,2,1,1,124
"18149",2017,114,1,1,1,1,114
"18150",2017,120,1,1,1,1,114
"18151",2017,132,1,1,1,1,124
"18152",2017,115,1,1,1,1,114
"18153",2017,118,1,1,1,1,114
"18154",2017,122,1,2,1,1,114
"18155",2017,123,1,1,1,1,114
"18156",2017,116,1,1,1,1,114
"18157",2017,117,1,1,1,1,114
"18158",2017,104,1,1,0,1,104
"18159",2017,108,1,1,0,1,104
"18160",2017,117,1,2,1,1,114
"18161",2017,112,1,1,1,1,104
"18162",2017,124,1,1,1,1,124
"18163",2017,111,1,1,1,1,104
"18164",2017,107,1,1,0,1,104
"18165",2017,114,1,1,1,1,114
"18166",2017,110,1,1,1,1,104
"18167",2017,109,1,1,2,1,104
"18168",2017,104,1,1,0,1,104
"18169",2017,107,1,2,2,1,104
"18170",2017,91,1,1,0,1,84
"18172",2017,126,1,1,1,1,124
"18173",2017,128,1,1,1,1,124
"18174",2017,127,1,1,1,1,124
"18175",2017,122,1,1,1,1,114
"18176",2017,116,1,1,1,1,114
"18177",2017,137,1,1,1,1,134
"18178",2017,122,1,1,1,1,114
"18179",2017,120,1,1,1,1,114
"18180",2017,127,1,1,1,1,124
"18182",2017,110,1,1,1,1,104
"18184",2017,115,1,1,1,1,114
"18185",2017,123,1,1,1,1,114
"18186",2017,126,1,1,1,1,124
"18187",2017,110,1,1,1,1,104
"18188",2017,124,1,2,1,1,124
"18189",2017,125,1,1,1,1,124
"18190",2017,124,1,1,1,1,124
"18191",2017,116,1,1,1,1,114
"18192",2017,110,1,1,1,1,104
"18193",2017,121,1,1,1,1,114
"18195",2017,125,1,1,1,1,124
"18196",2017,122,1,1,1,1,114
"18197",2017,112,1,1,1,1,104
"18198",2017,131,1,1,1,1,124
"18199",2017,127,1,1,1,1,124
"18200",2017,132,1,1,1,1,124
"18201",2017,112,1,1,1,1,104
"18202",2017,102,1,1,0,1,94
"18204",2017,69,1,1,0,1,64
"18205",2017,77,1,1,0,1,74
"18207",2017,119,1,2,1,1,114
"18208",2017,126,1,1,1,1,124
"18209",2017,125,1,1,1,1,124
"18210",2017,119,1,1,1,1,114
"18211",2017,117,1,1,2,1,114
"18212",2017,96,1,1,0,1,94
"18213",2017,119,1,1,1,1,114
"18214",2017,116,1,1,1,1,114
"18215",2017,118,1,1,1,1,114
"18216",2017,104,1,1,2,1,104
"18217",2017,123,1,1,1,1,114
"18218",2017,120,1,1,1,1,114
"18219",2017,120,1,2,1,1,114
"18220",2017,116,1,1,1,1,114
"18221",2017,129,1,1,1,1,124
"18222",2017,129,1,1,1,1,124
"18224",2017,116,1,1,1,1,114
"18225",2017,126,1,1,1,1,124
"18226",2017,123,1,1,1,1,114
"18227",2017,115,1,1,1,1,114
"18228",2017,112,1,1,1,1,104
"18229",2017,115,1,1,1,1,114
"18230",2017,104,1,1,0,1,104
"18231",2017,81,1,1,0,1,74
"18232",2017,108,1,1,1,1,104
"18233",2017,122,1,1,1,1,114
"18234",2017,72,1,1,0,1,64
"18235",2017,112,1,1,1,1,104
"18236",2017,123,1,1,1,1,114
"18237",2017,125,1,1,1,1,124
"18238",2017,113,1,2,1,1,104
"18239",2017,75,1,1,0,1,74
"18240",2017,126,1,1,1,1,124
"18242",2017,119,1,1,1,1,114
"18243",2017,120,1,1,1,1,114
"18245",2017,89,1,1,0,1,84
"18247",2017,117,1,1,1,1,114
"18249",2017,111,1,1,1,1,104
"18250",2017,106,1,1,2,1,104
"18251",2017,113,1,1,1,1,104
"18252",2017,85,1,1,0,1,84
"18256",2017,123,1,2,1,1,114
"18257",2017,119,1,1,1,1,114
"18258",2017,121,1,1,1,1,114
"18259",2017,113,1,1,1,1,104
"18260",2017,112,1,1,1,1,104
"18261",2017,115,1,1,1,1,114
"18262",2017,109,1,1,1,1,104
"18263",2017,114,1,1,1,1,114
"18264",2017,113,1,1,1,1,104
"18265",2017,110,1,1,1,1,104
"18266",2017,128,1,1,1,1,124
"18267",2017,132,1,2,1,1,124
"18268",2017,116,1,1,1,1,114
"18269",2017,112,1,1,1,1,104
"18270",2017,136,1,2,1,1,134
"18271",2017,126,1,1,1,1,124
"18272",2017,124,1,1,1,1,124
"18273",2017,114,1,1,1,1,114
"18274",2017,122,1,1,1,1,114
"18275",2017,116,1,1,1,1,114
"18276",2017,121,1,1,1,1,114
"18277",2017,81,1,1,0,1,74
"18278",2017,75,1,1,0,1,74
"18279",2017,76,1,1,0,1,74
"18280",2017,67,1,1,0,1,64
"18281",2017,119,1,1,1,1,114
"18282",2017,118,1,1,1,1,114
"18283",2017,117,1,1,1,1,114
"18284",2017,124,1,1,1,1,124
"18285",2017,123,1,1,1,1,114
"18286",2017,113,1,1,1,1,104
"18287",2017,121,1,1,1,1,114
"18288",2017,104,1,1,2,1,104
"18289",2017,117,1,1,1,1,114
"18290",2017,121,1,2,1,1,114
"18292",2017,121,1,1,1,1,114
"18293",2017,116,1,1,1,1,114
"18294",2017,127,1,1,1,1,124
"18295",2017,115,1,1,1,1,114
"18296",2017,122,1,1,1,1,114
"18297",2017,92,1,1,0,1,84
"18298",2017,110,1,1,1,1,104
"18299",2017,117,1,1,1,1,114
"18300",2017,124,1,2,1,1,124
"18301",2017,131,1,1,1,1,124
"18302",2017,118,1,2,1,1,114
"18303",2017,117,1,1,1,1,114
"18304",2017,114,1,1,1,1,114
"18305",2017,112,1,1,1,1,104
"18306",2017,105,1,1,0,1,104
"18307",2017,132,1,1,1,1,124
"18308",2017,131,1,1,1,1,124
"18309",2017,126,1,1,1,1,124
"18310",2017,128,1,1,1,1,124
"18311",2017,111,1,1,1,1,104
"18312",2017,119,1,1,1,1,114
"18313",2017,128,1,1,1,1,124
"18314",2017,114,1,1,1,1,114
"18315",2017,130,1,1,1,1,124
"18316",2017,119,1,1,1,1,114
"18317",2017,123,1,1,1,1,114
"18318",2017,113,1,1,1,1,104
"18319",2017,127,1,1,1,1,124
"18320",2017,116,1,1,1,1,114
"18321",2017,101,1,1,0,1,94
"18322",2017,124,1,1,1,1,124
"18323",2017,123,1,1,1,1,114
"18324",2017,110,1,1,1,1,104
"18325",2017,109,1,1,1,1,104
"18326",2017,125,1,1,1,1,124
"18327",2017,146,1,1,1,1,134
"18328",2017,87,1,1,0,1,84
"18329",2017,115,1,1,1,1,114
"18330",2017,131,1,1,1,1,124
"18331",2017,111,1,2,1,1,104
"18332",2017,115,1,1,1,1,114
"18333",2017,112,1,1,1,1,104
"18334",2017,124,1,1,1,1,124
"18335",2017,91,1,1,0,1,84
"18336",2017,89,1,1,0,1,84
"18337",2017,135,1,2,1,1,134
"18338",2017,122,1,2,1,1,114
"18339",2017,127,1,1,1,1,124
"18340",2017,128,1,1,1,1,124
"18341",2017,125,1,1,1,1,124
"18342",2017,95,1,1,0,1,94
"18344",2017,122,1,1,1,1,114
"18345",2017,126,1,1,1,1,124
"18346",2017,131,1,2,1,1,124
"18347",2017,120,1,1,1,1,114
"18348",2017,123,1,1,1,1,114
"18349",2017,125,1,1,1,1,124
"18350",2017,115,1,1,1,1,114
"18351",2017,98,1,1,0,1,94
"18352",2017,105,1,1,1,1,104
"18353",2017,110,1,1,1,1,104
"18354",2017,121,1,1,1,1,114
"18355",2017,114,1,1,1,1,114
"18356",2017,127,1,1,1,1,124
"18357",2017,121,1,1,1,1,114
"18359",2017,120,1,1,1,1,114
"18360",2017,105,1,1,0,1,104
"18361",2017,117,1,1,1,1,114
"18362",2017,111,1,1,1,1,104
"18363",2017,81,1,1,0,1,74
"18364",2017,87,1,1,0,1,84
"18366",2017,107,1,1,1,1,104
"18367",2017,115,1,1,1,1,114
"18368",2017,101,1,1,2,1,94
"18369",2017,114,1,1,1,1,114
"18370",2017,117,1,1,1,1,114
"18371",2017,117,1,1,1,1,114
"18372",2017,102,1,1,0,1,94
"18374",2017,115,1,1,1,1,114
"18375",2017,116,1,1,1,1,114
"18376",2017,122,1,1,1,1,114
"18377",2017,125,1,1,1,1,124
"18378",2017,107,1,1,1,1,104
"18379",2017,133,1,1,1,1,124
"18380",2017,116,1,1,1,1,114
"18381",2017,116,1,1,1,1,114
"18382",2017,113,1,1,1,1,104
"18383",2017,130,1,1,1,1,124
"18384",2017,127,1,1,1,1,124
"18385",2017,122,1,1,1,1,114
"18386",2017,105,1,1,2,1,104
"18387",2017,125,1,1,1,1,124
"18388",2017,106,1,1,0,1,104
"18389",2017,113,1,1,1,1,104
"18390",2017,86,1,1,0,1,84
"18391",2017,126,1,1,1,1,124
"18392",2017,116,1,2,1,1,114
"18393",2017,122,1,1,1,1,114
"18394",2017,131,1,1,1,1,124
"18395",2017,116,1,1,1,1,114
"18396",2017,117,1,1,1,1,114
"18397",2017,124,1,1,1,1,124
"18399",2017,136,1,1,1,1,134
"18400",2017,119,1,1,1,1,114
"18401",2017,117,1,1,1,1,114
"18402",2017,136,1,1,1,1,134
"18403",2017,109,1,1,1,1,104
"18404",2017,126,1,1,1,1,124
"18405",2017,105,1,1,1,1,104
"18406",2017,108,1,1,1,1,104
"18407",2017,111,1,1,1,1,104
"18408",2017,120,1,1,1,1,114
"18409",2017,108,1,1,1,1,104
"18410",2017,111,1,1,1,1,104
"18411",2017,110,1,1,1,1,104
"18412",2017,120,1,1,1,1,114
"18413",2017,115,1,1,1,1,114
"18414",2017,115,1,1,1,1,114
"18415",2017,98,1,1,0,1,94
"18416",2017,111,1,1,1,1,104
"18417",2017,121,1,1,1,1,114
"18418",2017,109,1,1,2,1,104
"18419",2017,104,1,1,0,1,104
"18420",2017,126,1,1,1,1,124
"18421",2017,100,1,1,2,1,94
"18422",2017,106,1,1,1,1,104
"18423",2017,116,1,1,1,1,114
"18424",2017,100,1,1,0,1,94
"18425",2017,104,1,1,1,1,104
"18426",2017,96,1,1,0,1,94
"18428",2017,85,1,1,0,1,84
"18429",2017,83,1,1,0,1,74
"18430",2017,82,1,1,0,1,74
"18432",2017,122,1,1,1,1,114
"18433",2017,125,1,1,1,1,124
"18434",2017,128,1,1,1,1,124
"18435",2017,118,1,1,1,1,114
"18436",2017,130,1,1,1,1,124
"18437",2017,117,1,1,1,1,114
"18438",2017,131,1,1,1,1,124
"18439",2017,120,1,1,1,1,114
"18440",2017,114,1,1,1,1,114
"18441",2017,115,1,1,1,1,114
"18442",2017,116,1,1,1,1,114
"18443",2017,125,1,1,1,1,124
"18444",2017,110,1,1,1,1,104
"18445",2017,116,1,1,1,1,114
"18446",2017,133,1,1,1,1,124
"18447",2017,129,1,1,1,1,124
"18448",2017,126,1,1,1,1,124
"18449",2017,128,1,1,1,1,124
"18450",2017,130,1,1,1,1,124
"18452",2017,95,1,1,0,1,94
"18453",2017,109,1,1,1,1,104
"18454",2017,131,1,1,1,1,124
"18455",2017,128,1,1,1,1,124
"18456",2017,122,1,1,1,1,114
"18457",2017,116,1,1,1,1,114
"18458",2017,121,1,1,1,1,114
"18459",2017,124,1,1,1,1,124
"18460",2017,122,1,1,1,1,114
"18461",2017,121,1,1,1,1,114
"18462",2017,120,1,1,1,1,114
"18463",2017,121,1,1,1,1,114
"18464",2017,131,1,1,1,1,124
"18465",2017,115,1,1,1,1,114
"18466",2017,105,1,1,1,1,104
"18467",2017,114,1,1,1,1,114
"18468",2017,116,1,1,1,1,114
"18469",2017,120,1,1,1,1,114
"18470",2017,116,1,1,1,1,114
"18471",2017,113,1,1,1,1,104
"18472",2017,133,1,1,1,1,124
"18473",2017,106,1,1,1,1,104
"18474",2017,105,1,1,0,1,104
"18479",2017,120,1,1,1,1,114
"18480",2017,126,1,1,1,1,124
"18481",2017,130,1,1,1,1,124
"18482",2017,120,1,1,1,1,114
"18483",2017,122,1,1,1,1,114
"18484",2017,101,1,1,2,1,94
"18485",2017,119,1,1,1,1,114
"18486",2017,133,1,1,1,1,124
"18487",2017,122,1,1,1,1,114
"18488",2017,101,1,1,0,1,94
"18489",2017,97,1,1,0,1,94
"18490",2017,106,1,1,1,1,104
"18492",2017,116,1,1,1,1,114
"18493",2017,130,1,1,1,1,124
"18494",2017,119,1,1,1,1,114
"18495",2017,119,1,1,1,1,114
"18496",2017,118,1,1,1,1,114
"18497",2017,118,1,1,1,1,114
"18498",2017,115,1,1,1,1,114
"18499",2017,122,1,1,1,1,114
"18500",2017,117,1,1,1,1,114
"18501",2017,114,1,1,1,1,114
"18502",2017,127,1,1,1,1,124
"18503",2017,115,1,1,1,1,114
"18504",2017,129,1,1,1,1,124
"18505",2017,115,1,1,1,1,114
"18506",2017,134,1,1,1,1,134
"18507",2017,117,1,1,1,1,114
"18508",2017,127,1,1,1,1,124
"18509",2017,132,1,1,1,1,124
"18510",2017,123,1,1,1,1,114
"18511",2017,120,1,1,1,1,114
"18512",2017,122,1,1,1,1,114
"18513",2017,141,1,1,1,1,134
"18514",2017,137,1,1,1,1,134
"18515",2017,124,1,1,1,1,124
"18516",2017,101,1,1,2,1,94
"18517",2017,126,1,1,1,1,124
"18518",2017,104,1,1,1,1,104
"18520",2017,102,1,1,0,1,94
"18521",2017,101,1,1,0,1,94
"18522",2017,115,1,1,1,1,114
"18523",2017,127,1,1,1,1,124
"18524",2017,98,1,1,0,1,94
"18525",2017,110,1,1,1,1,104
"18526",2017,124,1,2,1,1,124
"18527",2017,122,1,1,1,1,114
"18528",2017,113,1,1,1,1,104
"18529",2017,122,1,1,1,1,114
"18530",2017,107,1,1,1,1,104
"18531",2017,114,1,1,1,1,114
"18532",2017,107,1,1,1,1,104
"18533",2017,119,1,1,1,1,114
"18534",2017,113,1,1,1,1,104
"18535",2017,117,1,1,1,1,114
"18536",2017,113,1,1,1,1,104
"18537",2017,133,1,1,1,1,124
"18538",2017,120,1,1,1,1,114
"18539",2017,111,1,1,1,1,104
"18540",2017,124,1,1,1,1,124
"18541",2017,119,1,1,1,1,114
"18542",2017,144,1,2,1,1,134
"18543",2017,116,1,1,1,1,114
"18545",2017,121,1,1,1,1,114
"18546",2017,115,1,1,1,1,114
"18547",2017,121,1,1,1,1,114
"18548",2017,116,1,1,1,1,114
"18549",2017,111,1,1,1,1,104
